Notes,Year,Year Code,State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Sex,Sex Code,Deaths,Population,Crude Rate
,2006,2006,Colorado,08,55-64 years,55-64,Male,M,371,244418,151.8
,2006,2006,Connecticut,09,35-44 years,35-44,Male,M,46,264136,17.4
,2006,2006,Connecticut,09,45-54 years,45-54,Male,M,149,269487,55.3
,2006,2006,Connecticut,09,55-64 years,55-64,Male,M,287,189897,151.1
,2006,2006,Delaware,10,35-44 years,35-44,Male,M,13,61009,
,2006,2006,Delaware,10,45-54 years,45-54,Male,M,72,60029,119.9
,2006,2006,Delaware,10,55-64 years,55-64,Male,M,95,46169,205.8
,2006,2006,District of Columbia,11,35-44 years,35-44,Male,M,,42028,
,2006,2006,District of Columbia,11,45-54 years,45-54,Male,M,53,35891,147.7
,2006,2006,District of Columbia,11,55-64 years,55-64,Male,M,88,27333,322.0
,2006,2006,Florida,12,35-44 years,35-44,Male,M,312,1284703,24.3
,2006,2006,Florida,12,45-54 years,45-54,Male,M,1112,1254102,88.7
,2006,2006,Florida,12,55-64 years,55-64,Male,M,2147,995923,215.6
,2006,2006,Georgia,13,35-44 years,35-44,Male,M,164,699702,23.4
,2006,2006,Georgia,13,45-54 years,45-54,Male,M,543,623011,87.2
,2006,2006,Georgia,13,55-64 years,55-64,Male,M,927,438605,211.4
,2006,2006,Hawaii,15,35-44 years,35-44,Male,M,12,91665,
,2006,2006,Hawaii,15,45-54 years,45-54,Male,M,69,95929,71.9
,2006,2006,Hawaii,15,55-64 years,55-64,Male,M,131,75481,173.6
,2006,2006,Idaho,16,35-44 years,35-44,Male,M,21,96956,21.7
,2006,2006,Idaho,16,45-54 years,45-54,Male,M,67,100863,66.4
,2006,2006,Idaho,16,55-64 years,55-64,Male,M,142,76489,185.6
,2006,2006,Illinois,17,35-44 years,35-44,Male,M,191,913596,20.9
,2006,2006,Illinois,17,45-54 years,45-54,Male,M,835,897523,93.0
,2006,2006,Illinois,17,55-64 years,55-64,Male,M,1426,625704,227.9
,2006,2006,Indiana,18,35-44 years,35-44,Male,M,152,446726,34.0
,2006,2006,Indiana,18,45-54 years,45-54,Male,M,454,457802,99.2
,2006,2006,Indiana,18,55-64 years,55-64,Male,M,733,326717,224.4
,2006,2006,Iowa,19,35-44 years,35-44,Male,M,45,199170,22.6
,2006,2006,Iowa,19,45-54 years,45-54,Male,M,208,220268,94.4
,2006,2006,Iowa,19,55-64 years,55-64,Male,M,334,159703,209.1
,2006,2006,Kansas,20,35-44 years,35-44,Male,M,29,185819,15.6
,2006,2006,Kansas,20,45-54 years,45-54,Male,M,179,200059,89.5
,2006,2006,Kansas,20,55-64 years,55-64,Male,M,288,140914,204.4
,2006,2006,Kentucky,21,35-44 years,35-44,Male,M,147,302705,48.6
,2006,2006,Kentucky,21,45-54 years,45-54,Male,M,433,307089,141.0
,2006,2006,Kentucky,21,55-64 years,55-64,Male,M,571,231395,246.8
,2006,2006,Louisiana,22,35-44 years,35-44,Male,M,122,290560,42.0
,2006,2006,Louisiana,22,45-54 years,45-54,Male,M,405,310029,130.6
,2006,2006,Louisiana,22,55-64 years,55-64,Male,M,662,223365,296.4
,2006,2006,Maine,23,35-44 years,35-44,Male,M,19,95408,
,2006,2006,Maine,23,45-54 years,45-54,Male,M,83,106188,78.2
,2006,2006,Maine,23,55-64 years,55-64,Male,M,161,83299,193.3
,2006,2006,Maryland,24,35-44 years,35-44,Male,M,84,419546,20.0
,2006,2006,Maryland,24,45-54 years,45-54,Male,M,341,412920,82.6
,2006,2006,Maryland,24,55-64 years,55-64,Male,M,616,293368,210.0
,2006,2006,Massachusetts,25,35-44 years,35-44,Male,M,73,478367,15.3
,2006,2006,Massachusetts,25,45-54 years,45-54,Male,M,296,471080,62.8
,2006,2006,Massachusetts,25,55-64 years,55-64,Male,M,520,338730,153.5
,2006,2006,Michigan,26,35-44 years,35-44,Male,M,209,716929,29.2
,2006,2006,Michigan,26,45-54 years,45-54,Male,M,790,748719,105.5
,2006,2006,Michigan,26,55-64 years,55-64,Male,M,1381,539929,255.8
,2006,2006,Minnesota,27,35-44 years,35-44,Male,M,68,378412,18.0
,2006,2006,Minnesota,27,45-54 years,45-54,Male,M,256,392868,65.2
,2006,2006,Minnesota,27,55-64 years,55-64,Male,M,322,265350,121.3
,2006,2006,Mississippi,28,35-44 years,35-44,Male,M,98,191538,51.2
,2006,2006,Mississippi,28,45-54 years,45-54,Male,M,307,197901,155.1
,2006,2006,Mississippi,28,55-64 years,55-64,Male,M,423,148187,285.5
,2006,2006,Missouri,29,35-44 years,35-44,Male,M,122,403377,30.2
,2006,2006,Missouri,29,45-54 years,45-54,Male,M,502,421589,119.1
,2006,2006,Missouri,29,55-64 years,55-64,Male,M,797,307897,258.9
,2006,2006,Montana,30,35-44 years,35-44,Male,M,21,60403,34.8
,2006,2006,Montana,30,45-54 years,45-54,Male,M,59,75936,77.7
,2006,2006,Montana,30,55-64 years,55-64,Male,M,101,59500,169.7
,2006,2006,Nebraska,31,35-44 years,35-44,Male,M,24,118622,20.2
,2006,2006,Nebraska,31,45-54 years,45-54,Male,M,80,128123,62.4
,2006,2006,Nebraska,31,55-64 years,55-64,Male,M,120,90839,132.1
,2006,2006,Nevada,32,35-44 years,35-44,Male,M,46,197326,23.3
,2006,2006,Nevada,32,45-54 years,45-54,Male,M,173,176379,98.1
,2006,2006,Nevada,32,55-64 years,55-64,Male,M,325,138899,234.0
,2006,2006,New Hampshire,33,35-44 years,35-44,Male,M,17,101138,
,2006,2006,New Hampshire,33,45-54 years,45-54,Male,M,76,108072,70.3
,2006,2006,New Hampshire,33,55-64 years,55-64,Male,M,130,76287,170.4
,2006,2006,New Jersey,34,35-44 years,35-44,Male,M,134,664603,20.2
,2006,2006,New Jersey,34,45-54 years,45-54,Male,M,433,640208,67.6
,2006,2006,New Jersey,34,55-64 years,55-64,Male,M,793,447202,177.3
,2006,2006,New Mexico,35,35-44 years,35-44,Male,M,23,128348,17.9
,2006,2006,New Mexico,35,45-54 years,45-54,Male,M,91,138001,65.9
,2006,2006,New Mexico,35,55-64 years,55-64,Male,M,191,106320,179.6
,2006,2006,New York,36,35-44 years,35-44,Male,M,286,1399994,20.4
,2006,2006,New York,36,45-54 years,45-54,Male,M,1067,1352196,78.9
,2006,2006,New York,36,55-64 years,55-64,Male,M,2243,977666,229.4
,2006,2006,North Carolina,37,35-44 years,35-44,Male,M,193,655816,29.4
,2006,2006,North Carolina,37,45-54 years,45-54,Male,M,637,617764,103.1
,2006,2006,North Carolina,37,55-64 years,55-64,Male,M,1155,470588,245.4
,2006,2006,North Dakota,38,35-44 years,35-44,Male,M,11,41135,
,2006,2006,North Dakota,38,45-54 years,45-54,Male,M,47,49646,94.7
,2006,2006,North Dakota,38,55-64 years,55-64,Male,M,76,34637,219.4
,2006,2006,Ohio,39,35-44 years,35-44,Male,M,217,801968,27.1
,2006,2006,Ohio,39,45-54 years,45-54,Male,M,908,852702,106.5
,2006,2006,Ohio,39,55-64 years,55-64,Male,M,1542,615683,250.5
,2006,2006,Oklahoma,40,35-44 years,35-44,Male,M,80,238344,33.6
,2006,2006,Oklahoma,40,45-54 years,45-54,Male,M,327,252183,129.7
,2006,2006,Oklahoma,40,55-64 years,55-64,Male,M,645,190102,339.3
,2006,2006,Oregon,41,35-44 years,35-44,Male,M,40,255704,15.6
,2006,2006,Oregon,41,45-54 years,45-54,Male,M,195,270561,72.1
,2006,2006,Oregon,41,55-64 years,55-64,Male,M,340,214050,158.8
,2006,2006,Pennsylvania,42,35-44 years,35-44,Male,M,211,872416,24.2
,2006,2006,Pennsylvania,42,45-54 years,45-54,Male,M,782,942912,82.9
,2006,2006,Pennsylvania,42,55-64 years,55-64,Male,M,1532,688920,222.4
,2006,2006,Rhode Island,44,35-44 years,35-44,Male,M,16,76057,
,2006,2006,Rhode Island,44,45-54 years,45-54,Male,M,68,77349,87.9
,2006,2006,Rhode Island,44,55-64 years,55-64,Male,M,107,56292,190.1
,2006,2006,South Carolina,45,35-44 years,35-44,Male,M,99,301820,32.8
,2006,2006,South Carolina,45,45-54 years,45-54,Male,M,357,300753,118.7
,2006,2006,South Carolina,45,55-64 years,55-64,Male,M,621,242011,256.6
,2006,2006,South Dakota,46,35-44 years,35-44,Male,M,12,50878,
,2006,2006,South Dakota,46,45-54 years,45-54,Male,M,57,57801,98.6
,2006,2006,South Dakota,46,55-64 years,55-64,Male,M,106,41668,254.4
,2006,2006,Tennessee,47,35-44 years,35-44,Male,M,190,435624,43.6
,2006,2006,Tennessee,47,45-54 years,45-54,Male,M,613,429919,142.6
,2006,2006,Tennessee,47,55-64 years,55-64,Male,M,1072,335870,319.2
,2006,2006,Texas,48,35-44 years,35-44,Male,M,376,1686036,22.3
,2006,2006,Texas,48,45-54 years,45-54,Male,M,1391,1574906,88.3
,2006,2006,Texas,48,55-64 years,55-64,Male,M,2458,1063550,231.1
,2006,2006,Utah,49,35-44 years,35-44,Male,M,21,155133,13.5
,2006,2006,Utah,49,45-54 years,45-54,Male,M,75,144574,51.9
,2006,2006,Utah,49,55-64 years,55-64,Male,M,136,98654,137.9
,2006,2006,Vermont,50,35-44 years,35-44,Male,M,10,43857,
,2006,2006,Vermont,50,45-54 years,45-54,Male,M,40,50625,79.0
,2006,2006,Vermont,50,55-64 years,55-64,Male,M,68,39109,173.9
,2006,2006,Virginia,51,35-44 years,35-44,Male,M,140,573852,24.4
,2006,2006,Virginia,51,45-54 years,45-54,Male,M,455,561358,81.1
,2006,2006,Virginia,51,55-64 years,55-64,Male,M,824,408287,201.8
,2006,2006,Washington,53,35-44 years,35-44,Male,M,78,471954,16.5
,2006,2006,Washington,53,45-54 years,45-54,Male,M,297,479648,61.9
,2006,2006,Washington,53,55-64 years,55-64,Male,M,545,350672,155.4
,2006,2006,West Virginia,54,35-44 years,35-44,Male,M,49,123339,39.7
,2006,2006,West Virginia,54,45-54 years,45-54,Male,M,193,139188,138.7
,2006,2006,West Virginia,54,55-64 years,55-64,Male,M,283,116149,243.7
,2006,2006,Wisconsin,55,35-44 years,35-44,Male,M,66,403420,16.4
,2006,2006,Wisconsin,55,45-54 years,45-54,Male,M,287,427362,67.2
,2006,2006,Wisconsin,55,55-64 years,55-64,Male,M,529,298339,177.3
,2006,2006,Wyoming,56,35-44 years,35-44,Male,M,,33839,
,2006,2006,Wyoming,56,45-54 years,45-54,Male,M,23,42734,53.8
,2006,2006,Wyoming,56,55-64 years,55-64,Male,M,49,31672,154.7
,2007,2007,Alabama,01,35-44 years,35-44,Male,M,82,313008,26.2
,2007,2007,Alabama,01,45-54 years,45-54,Male,M,315,330732,95.2
,2007,2007,Alabama,01,55-64 years,55-64,Male,M,582,259292,224.5
,2007,2007,Alaska,02,35-44 years,35-44,Male,M,13,49529,
,2007,2007,Alaska,02,45-54 years,45-54,Male,M,30,57906,51.8
,2007,2007,Alaska,02,55-64 years,55-64,Male,M,59,39361,149.9
,2007,2007,Arizona,04,35-44 years,35-44,Male,M,71,421172,16.9
,2007,2007,Arizona,04,45-54 years,45-54,Male,M,300,396466,75.7
,2007,2007,Arizona,04,55-64 years,55-64,Male,M,630,314829,200.1
,2007,2007,Arkansas,05,35-44 years,35-44,Male,M,93,188402,49.4
,2007,2007,Arkansas,05,45-54 years,45-54,Male,M,293,194675,150.5
,2007,2007,Arkansas,05,55-64 years,55-64,Male,M,452,158511,285.2
,2007,2007,California,06,35-44 years,35-44,Male,M,359,2690610,13.3
,2007,2007,California,06,45-54 years,45-54,Male,M,1750,2523838,69.3
,2007,2007,California,06,55-64 years,55-64,Male,M,3378,1745333,193.5
,2007,2007,Colorado,08,35-44 years,35-44,Male,M,57,359837,15.8
,2007,2007,Colorado,08,45-54 years,45-54,Male,M,232,362708,64.0
,2007,2007,Colorado,08,55-64 years,55-64,Male,M,358,258484,138.5
,2007,2007,Connecticut,09,35-44 years,35-44,Male,M,50,257335,19.4
,2007,2007,Connecticut,09,45-54 years,45-54,Male,M,150,273509,54.8
,2007,2007,Connecticut,09,55-64 years,55-64,Male,M,268,195718,136.9
,2007,2007,Delaware,10,35-44 years,35-44,Male,M,20,60079,33.3
,2007,2007,Delaware,10,45-54 years,45-54,Male,M,78,61838,126.1
,2007,2007,Delaware,10,55-64 years,55-64,Male,M,122,47550,256.6
,2007,2007,District of Columbia,11,35-44 years,35-44,Male,M,15,41836,
,2007,2007,District of Columbia,11,45-54 years,45-54,Male,M,39,36276,107.5
,2007,2007,District of Columbia,11,55-64 years,55-64,Male,M,95,27694,343.0
,2007,2007,Florida,12,35-44 years,35-44,Male,M,273,1272045,21.5
,2007,2007,Florida,12,45-54 years,45-54,Male,M,1124,1283301,87.6
,2007,2007,Florida,12,55-64 years,55-64,Male,M,2009,1026194,195.8
,2007,2007,Georgia,13,35-44 years,35-44,Male,M,152,703800,21.6
,2007,2007,Georgia,13,45-54 years,45-54,Male,M,509,641729,79.3
,2007,2007,Georgia,13,55-64 years,55-64,Male,M,865,457816,188.9
,2007,2007,Hawaii,15,35-44 years,35-44,Male,M,19,90491,
,2007,2007,Hawaii,15,45-54 years,45-54,Male,M,44,96529,45.6
,2007,2007,Hawaii,15,55-64 years,55-64,Male,M,125,79144,157.9
,2007,2007,Idaho,16,35-44 years,35-44,Male,M,11,97532,
,2007,2007,Idaho,16,45-54 years,45-54,Male,M,79,102642,77.0
,2007,2007,Idaho,16,55-64 years,55-64,Male,M,146,80612,181.1
,2007,2007,Illinois,17,35-44 years,35-44,Male,M,205,901184,22.7
,2007,2007,Illinois,17,45-54 years,45-54,Male,M,797,907322,87.8
,2007,2007,Illinois,17,55-64 years,55-64,Male,M,1348,646453,208.5
,2007,2007,Indiana,18,35-44 years,35-44,Male,M,144,442089,32.6
,2007,2007,Indiana,18,45-54 years,45-54,Male,M,464,462740,100.3
,2007,2007,Indiana,18,55-64 years,55-64,Male,M,727,339042,214.4
,2007,2007,Iowa,19,35-44 years,35-44,Male,M,49,195303,25.1
,2007,2007,Iowa,19,45-54 years,45-54,Male,M,205,220449,93.0
,2007,2007,Iowa,19,55-64 years,55-64,Male,M,344,166890,206.1
,2007,2007,Kansas,20,35-44 years,35-44,Male,M,46,182412,25.2
,2007,2007,Kansas,20,45-54 years,45-54,Male,M,157,201914,77.8
,2007,2007,Kansas,20,55-64 years,55-64,Male,M,232,147281,157.5
,2007,2007,Kentucky,21,35-44 years,35-44,Male,M,131,301797,43.4
,2007,2007,Kentucky,21,45-54 years,45-54,Male,M,391,309577,126.3
,2007,2007,Kentucky,21,55-64 years,55-64,Male,M,620,239119,259.3
,2007,2007,Louisiana,22,35-44 years,35-44,Male,M,105,288615,36.4
,2007,2007,Louisiana,22,45-54 years,45-54,Male,M,379,314801,120.4
,2007,2007,Louisiana,22,55-64 years,55-64,Male,M,683,232419,293.9
,2007,2007,Maine,23,35-44 years,35-44,Male,M,28,92803,30.2
,2007,2007,Maine,23,45-54 years,45-54,Male,M,81,107362,75.4
,2007,2007,Maine,23,55-64 years,55-64,Male,M,151,86326,174.9
,2007,2007,Maryland,24,35-44 years,35-44,Male,M,78,410785,19.0
,2007,2007,Maryland,24,45-54 years,45-54,Male,M,334,418841,79.7
,2007,2007,Maryland,24,55-64 years,55-64,Male,M,628,301745,208.1
,2007,2007,Massachusetts,25,35-44 years,35-44,Male,M,76,467382,16.3
,2007,2007,Massachusetts,25,45-54 years,45-54,Male,M,321,477866,67.2
,2007,2007,Massachusetts,25,55-64 years,55-64,Male,M,561,350195,160.2
,2007,2007,Michigan,26,35-44 years,35-44,Male,M,183,697454,26.2
,2007,2007,Michigan,26,45-54 years,45-54,Male,M,832,751000,110.8
,2007,2007,Michigan,26,55-64 years,55-64,Male,M,1432,558423,256.4
,2007,2007,Minnesota,27,35-44 years,35-44,Male,M,46,369332,12.5
,2007,2007,Minnesota,27,45-54 years,45-54,Male,M,214,398214,53.7
,2007,2007,Minnesota,27,55-64 years,55-64,Male,M,351,277634,126.4
,2007,2007,Mississippi,28,35-44 years,35-44,Male,M,95,190171,50.0
,2007,2007,Mississippi,28,45-54 years,45-54,Male,M,283,200419,141.2
,2007,2007,Mississippi,28,55-64 years,55-64,Male,M,475,153192,310.1
,2007,2007,Missouri,29,35-44 years,35-44,Male,M,114,395972,28.8
,2007,2007,Missouri,29,45-54 years,45-54,Male,M,492,428790,114.7
,2007,2007,Missouri,29,55-64 years,55-64,Male,M,780,318333,245.0
,2007,2007,Montana,30,35-44 years,35-44,Male,M,15,59417,
,2007,2007,Montana,30,45-54 years,45-54,Male,M,67,76219,87.9
,2007,2007,Montana,30,55-64 years,55-64,Male,M,120,62781,191.1
,2007,2007,Nebraska,31,35-44 years,35-44,Male,M,27,116286,23.2
,2007,2007,Nebraska,31,45-54 years,45-54,Male,M,80,128869,62.1
,2007,2007,Nebraska,31,55-64 years,55-64,Male,M,134,94694,141.5
,2007,2007,Nevada,32,35-44 years,35-44,Male,M,32,200257,16.0
,2007,2007,Nevada,32,45-54 years,45-54,Male,M,144,182937,78.7
,2007,2007,Nevada,32,55-64 years,55-64,Male,M,337,144262,233.6
,2007,2007,New Hampshire,33,35-44 years,35-44,Male,M,20,98526,20.3
,2007,2007,New Hampshire,33,45-54 years,45-54,Male,M,64,109575,58.4
,2007,2007,New Hampshire,33,55-64 years,55-64,Male,M,134,79561,168.4
,2007,2007,New Jersey,34,35-44 years,35-44,Male,M,92,649336,14.2
,2007,2007,New Jersey,34,45-54 years,45-54,Male,M,439,650912,67.4
,2007,2007,New Jersey,34,55-64 years,55-64,Male,M,791,459093,172.3
,2007,2007,New Mexico,35,35-44 years,35-44,Male,M,23,126974,18.1
,2007,2007,New Mexico,35,45-54 years,45-54,Male,M,106,140509,75.4
,2007,2007,New Mexico,35,55-64 years,55-64,Male,M,226,111662,202.4
,2007,2007,New York,36,35-44 years,35-44,Male,M,282,1367930,20.6
,2007,2007,New York,36,45-54 years,45-54,Male,M,1055,1365318,77.3
,2007,2007,New York,36,55-64 years,55-64,Male,M,2146,1005180,213.5
,2007,2007,North Carolina,37,35-44 years,35-44,Male,M,189,662610,28.5
,2007,2007,North Carolina,37,45-54 years,45-54,Male,M,617,635454,97.1
,2007,2007,North Carolina,37,55-64 years,55-64,Male,M,1139,492505,231.3
,2007,2007,North Dakota,38,35-44 years,35-44,Male,M,,40075,
,2007,2007,North Dakota,38,45-54 years,45-54,Male,M,47,49496,95.0
,2007,2007,North Dakota,38,55-64 years,55-64,Male,M,58,36716,158.0
,2007,2007,Ohio,39,35-44 years,35-44,Male,M,208,786594,26.4
,2007,2007,Ohio,39,45-54 years,45-54,Male,M,841,857326,98.1
,2007,2007,Ohio,39,55-64 years,55-64,Male,M,1518,637727,238.0
,2007,2007,Oklahoma,40,35-44 years,35-44,Male,M,76,236698,32.1
,2007,2007,Oklahoma,40,45-54 years,45-54,Male,M,363,255732,141.9
,2007,2007,Oklahoma,40,55-64 years,55-64,Male,M,585,196092,298.3
,2007,2007,Oregon,41,35-44 years,35-44,Male,M,52,256122,20.3
,2007,2007,Oregon,41,45-54 years,45-54,Male,M,176,271131,64.9
,2007,2007,Oregon,41,55-64 years,55-64,Male,M,351,224095,156.6
,2007,2007,Pennsylvania,42,35-44 years,35-44,Male,M,170,858379,19.8
,2007,2007,Pennsylvania,42,45-54 years,45-54,Male,M,777,949652,81.8
,2007,2007,Pennsylvania,42,55-64 years,55-64,Male,M,1579,714841,220.9
,2007,2007,Rhode Island,44,35-44 years,35-44,Male,M,24,73668,32.6
,2007,2007,Rhode Island,44,45-54 years,45-54,Male,M,70,77972,89.8
,2007,2007,Rhode Island,44,55-64 years,55-64,Male,M,133,57911,229.7
,2007,2007,South Carolina,45,35-44 years,35-44,Male,M,93,302943,30.7
,2007,2007,South Carolina,45,45-54 years,45-54,Male,M,306,307169,99.6
,2007,2007,South Carolina,45,55-64 years,55-64,Male,M,603,252549,238.8
,2007,2007,South Dakota,46,35-44 years,35-44,Male,M,17,49662,
,2007,2007,South Dakota,46,45-54 years,45-54,Male,M,47,58505,80.3
,2007,2007,South Dakota,46,55-64 years,55-64,Male,M,84,43995,190.9
,2007,2007,Tennessee,47,35-44 years,35-44,Male,M,165,436753,37.8
,2007,2007,Tennessee,47,45-54 years,45-54,Male,M,601,436609,137.7
,2007,2007,Tennessee,47,55-64 years,55-64,Male,M,1007,347067,290.1
,2007,2007,Texas,48,35-44 years,35-44,Male,M,357,1700143,21.0
,2007,2007,Texas,48,45-54 years,45-54,Male,M,1389,1617044,85.9
,2007,2007,Texas,48,55-64 years,55-64,Male,M,2556,1113324,229.6
,2007,2007,Utah,49,35-44 years,35-44,Male,M,23,158848,14.5
,2007,2007,Utah,49,45-54 years,45-54,Male,M,72,148375,48.5
,2007,2007,Utah,49,55-64 years,55-64,Male,M,153,103708,147.5
,2007,2007,Vermont,50,35-44 years,35-44,Male,M,,42625,
,2007,2007,Vermont,50,45-54 years,45-54,Male,M,35,50858,68.8
,2007,2007,Vermont,50,55-64 years,55-64,Male,M,66,40656,162.3
,2007,2007,Virginia,51,35-44 years,35-44,Male,M,129,568133,22.7
,2007,2007,Virginia,51,45-54 years,45-54,Male,M,463,570988,81.1
,2007,2007,Virginia,51,55-64 years,55-64,Male,M,794,421361,188.4
,2007,2007,Washington,53,35-44 years,35-44,Male,M,79,469806,16.8
,2007,2007,Washington,53,45-54 years,45-54,Male,M,316,486262,65.0
,2007,2007,Washington,53,55-64 years,55-64,Male,M,598,366699,163.1
,2007,2007,West Virginia,54,35-44 years,35-44,Male,M,57,122677,46.5
,2007,2007,West Virginia,54,45-54 years,45-54,Male,M,191,138578,137.8
,2007,2007,West Virginia,54,55-64 years,55-64,Male,M,285,120119,237.3
,2007,2007,Wisconsin,55,35-44 years,35-44,Male,M,67,394711,17.0
,2007,2007,Wisconsin,55,45-54 years,45-54,Male,M,324,432100,75.0
,2007,2007,Wisconsin,55,55-64 years,55-64,Male,M,592,312182,189.6
,2007,2007,Wyoming,56,35-44 years,35-44,Male,M,,34080,
,2007,2007,Wyoming,56,45-54 years,45-54,Male,M,43,42943,100.1
,2007,2007,Wyoming,56,55-64 years,55-64,Male,M,66,33393,197.6
,2008,2008,Alabama,01,35-44 years,35-44,Male,M,100,309813,32.3
,2008,2008,Alabama,01,45-54 years,45-54,Male,M,333,334324,99.6
,2008,2008,Alabama,01,55-64 years,55-64,Male,M,551,266305,206.9
,2008,2008,Alaska,02,35-44 years,35-44,Male,M,,48780,
,2008,2008,Alaska,02,45-54 years,45-54,Male,M,29,57503,50.4
,2008,2008,Alaska,02,55-64 years,55-64,Male,M,50,41619,120.1
,2008,2008,Arizona,04,35-44 years,35-44,Male,M,77,421296,18.3
,2008,2008,Arizona,04,45-54 years,45-54,Male,M,307,405720,75.7
,2008,2008,Arizona,04,55-64 years,55-64,Male,M,703,325075,216.3
,2008,2008,Arkansas,05,35-44 years,35-44,Male,M,74,186476,39.7
,2008,2008,Arkansas,05,45-54 years,45-54,Male,M,318,197249,161.2
,2008,2008,Arkansas,05,55-64 years,55-64,Male,M,482,162061,297.4
,2008,2008,California,06,35-44 years,35-44,Male,M,345,2658307,13.0
,2008,2008,California,06,45-54 years,45-54,Male,M,1724,2560191,67.3
,2008,2008,California,06,55-64 years,55-64,Male,M,3388,1809088,187.3
,2008,2008,Colorado,08,35-44 years,35-44,Male,M,43,358974,12.0
,2008,2008,Colorado,08,45-54 years,45-54,Male,M,208,366513,56.8
,2008,2008,Colorado,08,55-64 years,55-64,Male,M,368,270978,135.8
,2008,2008,Connecticut,09,35-44 years,35-44,Male,M,31,250757,12.4
,2008,2008,Connecticut,09,45-54 years,45-54,Male,M,194,276576,70.1
,2008,2008,Connecticut,09,55-64 years,55-64,Male,M,284,200102,141.9
,2008,2008,Delaware,10,35-44 years,35-44,Male,M,17,59094,
,2008,2008,Delaware,10,45-54 years,45-54,Male,M,61,62987,96.8
,2008,2008,Delaware,10,55-64 years,55-64,Male,M,104,49190,211.4
,2008,2008,District of Columbia,11,35-44 years,35-44,Male,M,10,40885,
,2008,2008,District of Columbia,11,45-54 years,45-54,Male,M,46,36765,125.1
,2008,2008,District of Columbia,11,55-64 years,55-64,Male,M,95,28213,336.7
,2008,2008,Florida,12,35-44 years,35-44,Male,M,255,1249539,20.4
,2008,2008,Florida,12,45-54 years,45-54,Male,M,1078,1307051,82.5
,2008,2008,Florida,12,55-64 years,55-64,Male,M,2083,1047537,198.8
,2008,2008,Georgia,13,35-44 years,35-44,Male,M,129,703355,18.3
,2008,2008,Georgia,13,45-54 years,45-54,Male,M,456,656300,69.5
,2008,2008,Georgia,13,55-64 years,55-64,Male,M,804,473199,169.9
,2008,2008,Hawaii,15,35-44 years,35-44,Male,M,18,90153,
,2008,2008,Hawaii,15,45-54 years,45-54,Male,M,65,96841,67.1
,2008,2008,Hawaii,15,55-64 years,55-64,Male,M,132,82148,160.7
,2008,2008,Idaho,16,35-44 years,35-44,Male,M,18,97617,
,2008,2008,Idaho,16,45-54 years,45-54,Male,M,61,103570,58.9
,2008,2008,Idaho,16,55-64 years,55-64,Male,M,134,83736,160.0
,2008,2008,Illinois,17,35-44 years,35-44,Male,M,192,886495,21.7
,2008,2008,Illinois,17,45-54 years,45-54,Male,M,803,914195,87.8
,2008,2008,Illinois,17,55-64 years,55-64,Male,M,1418,665429,213.1
,2008,2008,Indiana,18,35-44 years,35-44,Male,M,125,435713,28.7
,2008,2008,Indiana,18,45-54 years,45-54,Male,M,450,466488,96.5
,2008,2008,Indiana,18,55-64 years,55-64,Male,M,806,349388,230.7
,2008,2008,Iowa,19,35-44 years,35-44,Male,M,49,190772,25.7
,2008,2008,Iowa,19,45-54 years,45-54,Male,M,204,221068,92.3
,2008,2008,Iowa,19,55-64 years,55-64,Male,M,351,172664,203.3
